"id","regtime(in unixtime)","country","device","app_language","user_language"
"08b871af057aea4e40c74433bf0a1894","1472418839","BR","motorola XT1033","en","pt_BR"
"09f59cdbe6855177ec547584299d9c29","1472648338","DE","samsung GT-I9515","de","de_DE"
"0a2ddf53d21546a314dba5a996a287dc","1472495039","FR","HTC HTC Desire 825","fr","fr_FR"
"071c777ecd91f256b1b6ccad1639955c","1472389380","PL","LGE LG-K430","en","pl_PL"
"073d2d87cdb7d4128c338028bad7bde9","1472192102","DE","ulefone Power","de","de_DE"
"06a5659e62eb78c5344c44507406235c","1472348340","US","samsung SM-N920T","en","en_US"
"09f315c8f51f20192f27e5e8794fc7be","1472349359","US","LGE LGAS375","en","en_US"
"0abbd0ce1b4cb83f29ecb05159e04cfb","1472304481","US","samsung SAMSUNG-SM-G530AZ","en","en_US"
"0b87e3f5d742768844388092657b6a03","1472307182","DE","samsung GT-I9300","de","de_DE"
"078a7e10f71bb5ac19b1ec4a332788ca","1472454541","BR","samsung SM-G531H","en","pt_BR"
"07702c5c13839d98366e3373462ebbb6","1472450940","PL","samsung SM-T230","en","pl_PL"
"0e0644a97f255cf42a286eb97fd9194d","1472277000","TR","samsung GT-N7100","en","tr_TR"
"0a4a20fcac0394169f2b0b358394a94d","1472322180","US","samsung SM-N910V","en","en_US"
"08c58586c463d24df2cba0fdbc5713e1","1472199243","US","samsung SAMSUNG-SM-N910A","en","en_US"
"09ff6c9fc794e71f0c2c55262b622acf","1472182923","ES","HUAWEI G7-L01","en","es_ES"
"e0c615ee40a10fbe38ecf98d7141e17b","1472385240","AT","samsung SM-G920F","de","de_AT"
"05f7665064a81f6c7cb63374f5908cd0","1472408340","FR","Archos Archos 70 Platinum v3","fr","fr_FR"
"05eab8539b7a0f8040eef7705e34cd7a","1471704966","US","LGE LGMS330","en","en_US"
"0af7976f81db73fe2d3757e52ee46e03","1472369760","GB","samsung SM-T810","en","en_GB"
"0ffff1349a1588b2a9ae452fbaa42602","1471770545","IT","WIKO JERRY","en","it_IT"
"13399809769796843","1471027336","US","ZTE Z828","en","en_US"
"1405438837777","1470316937","DE","samsung SM-T555","en","de_DE"
"13913960256562315","1471686892","FR","samsung SM-A500FU","fr","fr_FR"
"15089400471450766","1470903556","US","LGE LGMS550","en","en_US"
"14672885140960399","1471509820","RO","samsung SM-A300FU","en","ro_RO"
"19524834782049430","1471072192","US","samsung SM-T230NU","en","en_US"
"17582268081960136","1470115464","CA","samsung SM-G930W8","en","en_CA"
"1990869621605386","1470344923","DE","samsung SM-G903F","de","de_DE"
"20281176500196418","1471157418","US","LGE LG-V410","en","en_US"
"22910499914077348","1471159686","DE","thl thl T6C","de","de_DE"
"295192599a23d0d14c7646373be57b63","1472065444","NL","HUAWEI HUAWEI GRA-L09","en","nl_NL"
"37336249793319988","1471213890","US","LGE LG-V496","en","en_US"
"41412209632027676","1470920265","AU","samsung SM-T355Y","en","en_AU"
"42850668799603910","1470190832","US","samsung SM-G935V","en","en_US"
"35e5dee2ad38d0707f1f4a32f5bee99b","1472160663","US","Yifang NXA8QC116","en","en_US"
"39271054765249702","1470981798","DE","samsung GT-I9505","de","de_DE"
"45621631337284641","1470769985","US","HTC 0PM92","en","en_US"
"71913202988840004","1470521086","FR","samsung SM-T550","fr","fr_FR"
"896aecb878d13e96f4d6106a8727225e","1471907644","US","motorola XT1585","en","en_US"
"65176506999088317","1470760915","TR","samsung SM-E500H","ru","tr_TR"
"6b94c360e0df550ab62147bac13d61e8","1472027463","IT","WIKO JIMMY","en","it_IT"
"72724c8c86d0c77b9c3f8efc6a6319fd","1472262482","BR","LGE LG-K430","en","pt_BR"
"65143364210992200","1470921250","US","zte Z970","en","en_US"
"e60798c349dfb91bcb465bb157d99981","1472037483","DE","samsung SM-T535","de","de_DE"
"edb481533af42145dbd26ae86db645a5","1472192581","DE","LENOVO LIFETAB_S1034X","de","de_DE"
"69021609439700125","1470143096","DE","samsung SM-G900F","de","de_DE"
"b8e2fa78f9d8243b3dcc11fe28d2a7fc","1471702686","US","samsung SPH-L520","en","en_US"
"bd057b68aea4248bacab638d84534c14","1472142602","ES","Sony C2105","en","es_ES"
"00a60e4348bcf43332941a246b6616ac","1472212563","GB","samsung SM-T800","en","en_GB"
"01602e8f1d413c05245d77b1ab5fe2aa","1472174522","TR","GM Discovery II Mini","en","tr_TR"
"011b426348014d4252cfe655fb459af4","1472221982","BR","Sony E2306","en","pt_BR"
"0138c694dff870c758b1c0b3ce23c818","1472583118","IT","samsung SM-N9005","en","it_IT"
"01204ad8f8f213c2574a1f6be2899426","1472661116","TR","samsung SM-G900H","fr","fr_FR"
"01bb7b01887f483b83e4920c36ba5ee1","1472377801","IT","samsung SM-T116","en","it_IT"
"01cd1d63bd77e2b8967aebf73c4f0ef8","1472299923","GB","samsung GT-N7100","en","en_GB"
"01a8b183fcd893bf7ca804a67ff308b5","1472255103","AU","samsung SM-G925I","en","en_AU"
"023be0601a94f199fa8558f09a9787bb","1472649959","GB","samsung SM-T530","en","en_GB"
"02b04376c70ccbdad8b72ab19ec13940","1472520599","BR","LGE LG-K430","en","pt_BR"
"038180fe65dffb34795696b1fc820550","1472522881","US","ZTE N9521","en","en_US"
"047f767f2e0ed156e8151f7ddfa6e243","1472370840","US","samsung SAMSUNG-SM-N915A","en","en_US"
"0321a4651a051a618b6b334e42ce5716","1472562241","FR","samsung SM-T800","fr","fr_FR"
"034b01bff75b3111a9bd856f9e99dc84","1472491560","US","BLU VIVO 5","en","en_US"
"042d69fafd8f2b99008fc2bd84aa6eb7","1472255402","DE","samsung GT-I9301I","de","de_DE"
"02e3ea6c23cbce03896833785b0bb105","1472268782","US","samsung SM-G386T1","en","en_US"
"05b0558efc81ccab25ca300a52f9b859","1472230983","ES","bq Aquaris X5","en","es_ES"
"06627362e04f874ce5a6ccefeac9c241","1472384520","US","motorola XT1096","en","en_US"
"06202207754a28ad166bec3f4bf3f77d","1472410983","FR","HUAWEI ALE-L21","fr","fr_FR"
"0669a3f505dace1c07e99259630019ef","1472426099","GB","samsung SM-A510F","en","en_GB"
"07beba29d6c0c3c77fbc3eeb745061a7","1472423461","DE","samsung SM-G900F","de","de_DE"
"0a68901bfd4b64aebf43632f5362632b","1472263983","US","LGE LG-H830","en","en_US"
"08bb276b490db76d72378ec0fb2496e2","1472200717","DE","samsung SM-T555","de","de_DE"
"092120abe80f198fcb0783f203a14412","1472243522","GB","samsung GT-P5110","en","en_GB"
"0871e326425b00c4bbf046605ce8ad79","1472341560","DE","samsung SM-T560","de","de_DE"
"073a2ced5326d15127deb1e5c5a2b67f","1472492914","US","samsung SM-T350","en","en_US"
"09da93f597ca64d0f8e8fcbc933fc7c8","1472475301","IT","samsung GT-P5110","en","it_IT"
"072169aba2d02cfbf685ed41833c8a57","1472673116","DE","samsung SM-G925F","de","de_DE"
"07a7cb59e7461e0ce3315355c397f2d7","1472463659","FR","samsung SM-G900F","fr","fr_FR"
"09af75e9a116a739dab6206e41c2ce5d","1472274782","US","samsung SM-G928T","en","en_US"
"0d4557797a7e97c15a748dbe9fad7859","1472240340","DE","samsung SM-A310F","de","de_DE"
"096a9abce0196dcf90e3fda235677b6f","1472323201","US","samsung SM-G550T1","en","en_US"
"09f74674786f7bbdebb942d0fa9f22f4","1472510038","RO","samsung SM-J500F","en","ro_RO"
"0a27bdecd3e1746b691b571dca33fc03","1472498158","DE","LENOVO P1035X","de","de_DE"
"0a90879aa7de624cae3a47681008b242","1472406122","US","ZTE Z828","en","en_US"
"0ed6381bdb3a37c1ad6da4a33e5673b2","1472540939","PL","Orange SCL-L01","en","pl_PL"
"0f1b9fd7ba865c99144c3a6946707e0a","1472351881","US","HTC HTC One A9","en","en_US"
"0e2cbe4a3658bd58a433abfeb8182bb6","1472403779","BR","samsung SM-G530BT","en","pt_BR"
"0a855905642153300010aff8551a7f1a","1472263261","US","TCL ALCATEL A845L","en","en_US"
"0f73fe55e66f88967664d8c986e45a6a","1472217781","BE","samsung SM-A310F","en","nl_NL"
"0b25ee997bbb28a991b7532bff7cd1f9","1472517779","US","samsung SM-T530NU","en","en_US"
"0fc572d7f2a021e3699876a6ae1b80e0","1472582759","DE","Acer T04","de","de_DE"
"0fd8367e0332a3895023c2e1b4751fe0","1472214651","US","motorola XT1585","en","en_US"
"0a8f9a0331836ad348fa65475158071a","1472215384","US","samsung SM-G920F","en","en_GB"
"0c084049ea4b130626de312951446593","1472226423","BR","motorola XT1033","en","pt_BR"
"0d46e8b0960b58da99b6a0712392d693","1472427061","US","Quanta QTAQZ3","en","en_US"
"0cfabaab055a3875dbb5d0c1e55ec64a","1472667299","US","samsung SCH-I605","en","en_US"
"0c93e5745d295ffd27c34fc9ec5b77cd","1472530258","CA","samsung SM-T110","en","en_CA"
"04e41085ea4b1156d4a8a71bcf4a3290","1472219944","US","HTC HTCD100LVW","en","en_US"
"0af84dd687e0bdc59dc82cfd5aa5475b","1472390700","US","samsung SM-G928P","en","es_US"
"60469f5341976ef2c24aa7f01b9cfd7b","1472234102","PL","samsung SM-G930F","en","pl_PL"
"7a214d5b9728b1a0c1bea28322f5e0ca","1472416202","NL","samsung SM-G901F","en","nl_NL"
"832fcfde9234f9a0a847db891f370257","1472342281","US","ZTE Z797C","en","en_US"
"ba53578ee210f6b85e2aa9ea2ea60118","1472503020","GB","LENOVO Lenovo TAB 2 A7-30F","en","en_GB"
"e88cdce5a7c7b17b7ebe013294503600","1472372461","PL","LGE LG-H440n","en","pl_PL"
"fb08246d1c99f93ff9184a282a34d9bd","1472573759","AT","samsung GT-P3110","de","de_DE"
"1383153137558612","1471558083","BR","samsung SM-G530BT","en","pt_BR"
"16831842611049534","1471222387","US","LGE LGMS330","en","en_US"
"16933382502175784","1470471610","FR","samsung SM-G928F","fr","fr_FR"
"19897752854471874","1470712246","US","samsung SPH-L900","en","en_US"
"24186069908833318","1471381887","US","LGE LGLS675","en","en_US"
"27019658164786200","1470237605","SE","samsung SM-G388F","en","sv_SE"
"29338825508029488","1471151670","US","kyocera C6740","en","en_US"
"31142876998181995","1471120894","US","samsung GT-P3113","en","en_US"
"32291396957127712","1470346652","FR","samsung SM-G920F","fr","fr_FR"
"32431823247782934","1470769783","GB","ZUK ZUK Z1","en","ro_RO"
"35379090062562557","1471279796","GB","samsung SM-G930F","en","en_GB"
"35648804777219126","1471350434","GB","motorola XT1032","en","en_GB"
"35972872345736240","1470439951","GB","samsung SM-J510FN","en","en_GB"
"40471335292204206","1471138331","US","samsung SAMSUNG-SM-N900A","en","en_US"
"3f1ecfe63fa5d7e77e45490378324e09","1472099463","US","LGE LGLK430","en","en_US"
"42249875435721979","1470592748","DE","HUAWEI ALE-L21","de","de_DE"
"437d529acf89a4d323c67b4e6b654105","1472132221","GB","samsung SM-A500FU","en","en_GB"
"43303416420209683","1471110280","DE","samsung SM-G925F","de","de_DE"
"50014828428108871","1471163185","AT","samsung SM-G7105","de","de_AT"
"42447247404168333","1470995328","DE","Lenovo Lenovo A7600-F","de","de_DE"
"45772926131033337","1471286882","US","LGE LG-UK495","ru","en_US"
"65301966374114474","1470718497","TR","Sony C6603","en","tr_TR"
"70794058866775122","1470903634","TR","samsung SM-G935F","en","tr_TR"
"a7be58f16bf63695f29030678ad3ab3c","1472373959","US","samsung SM-N900V","en","en_US"
"a891c97245ff364cb33be4b08bcfe9bb","1472050142","TR","VESTEL V_TAB_7_ECO_III","en","tr_TR"
"63017074939503726","1471271442","AT","Denver PO-9788","de","de_AT"
"7780745493198021","1471995715","US","samsung SM-N930T","en","en_US"
"8225927121548493","1471185704","FR","iNet MPDC706","fr","fr_FR"
"c139eb1da9d6a7372c69c0d99fa65234","1471831926","US","samsung SCH-R970","en","en_US"
"8643424062776492","1471376066","FR","samsung SM-T530","fr","fr_FR"
"da7edfdcd900da83adab8f3b7c72d04d","1471786150","DE","Enspert RAINBOW","de","de_DE"
"9a1d57054179ff5a9b07010964a31553","1472028123","DE","samsung GT-I8200N","de","de_DE"
"fd7078e7736dda905bcc491b8857b88a","1472310721","FR","SELECLINE Selecline_10.1","fr","fr_FR"
"987896899331174","1471383474","DE","samsung SM-G920F","de","de_DE"
"fba3e903ab981b9e672d10fad5dc1b57","1472074923","US","LGE LGMS631","en","es_ES"
"f9c8487626b05a205391c297f963527c","1471954266","FR","samsung SM-T113","fr","fr_FR"
"000da3853a751ec4adc9a58f65407a5d","1472471219","AT","samsung GT-P5200","de","de_AT"
"00ba340173a1d7b63d0bd3a7bc1174c7","1472480896","FR","samsung SM-G928F","fr","fr_FR"
"0050c2404f3b9781fe5f3ad63a5f2a2d","1472628120","DE","samsung SM-N7505","de","de_DE"
"00be394d0812a5a1efde5e6bd2e6c412","1472269862","US","kyocera KYOCERA-C6742","en","en_US"
"0157d3611cd13eae3742c455ace28740","1472500558","ES","HUAWEI Y635-L01","en","es_ES"
"01bd82bde14a16549ec876a23a49526c","1472231942","BR","Rockchip Tablet_DL_3420","fr","pt_BR"
"01b7987f728706901dbb693bc3e5b0e7","1472606340","US","samsung SCH-S968C","en","en_US"
"01daf4202421676f2b6c0ae178f70eb8","1472517178","CA","LGE LG-D852","fr","fr_CA"
"026b5d914c8069645368a754e322fa86","1472381940","PL","HUAWEI ALE-L21","en","pl_PL"
"0348b0282dfbfe7d34de7d711aaa7807","1472641017","AT","samsung SM-T530","de","de_AT"
"03ab7a739972a8affd9ffccfbf73a1f4","1472340061","US","samsung SGH-T399N","en","en_US"
"03fc1b1a370d62ebc94799456d1cd973","1472440679","US","TCL 5054N","en","en_US"
"043817d43e1b111009e216b63a8bab98","1472402761","IT","Meizu m2 note","en","it_IT"
"0300c30c943bdf53025b90c11e9931e4","1472300220","BR","samsung SM-G360M","en","pt_BR"
"04a8312871546e65a5f4ed00f08980a1","1472416679","NL","samsung SM-G920F","en","nl_NL"
"03d9628a4d13de6676e358d260d4b7c2","1472264640","US","samsung SAMSUNG-SM-G930A","en","en_US"
"041bcf487154295a68decde9b1ec80da","1472610357","US","Hewlett-Packard HP Slate 7 Plus","en","en_US"
"0425ba53d037749ac9fabb8a6d04c19f","1472533617","DE","samsung GT-I9515","de","de_DE"
"04c20ea22d40ccaaa4b327db54b15921","1472678219","FR","Enspert S450","fr","fr_FR"
"051c9189c027e0c3587a062ffc8ee78b","1472450581","PL","CAVION_10_3GRQ CAVION_10_3GRQ","en","pl_PL"
"048a810ab73481832ecbd603348a51ab","1472174342","CA","samsung SM-G900W8","fr","fr_CA"
"04d1c2c4293685a5e21c1cad66dc20ec","1472412181","US","samsung SM-G930T","en","en_US"
"082ab8976ae23ed722b4ff13f0b6a5f6","1472565538","FR","rockchip pc1162","fr","fr_FR"
"06eabdac5b4c942b0e414c4ae6a66d5f","1472402462","DE","samsung SM-T230","de","de_DE"
"0710ba74788ab36a7d80c5e44b22237b","1472302260","GB","Sony D5803","en","en_GB"
"08b5736c7da3fcc9fe6e58ae58ed9cd5","1472478719","GB","samsung SM-J500F","en","tr_TR"
"08009b753535b7b21c9c3ff32b353853","1472250783","CA","samsung GT-P5210","en","en_CA"
"0870164b1532fadd5d99d76951fd5872","1472340840","BR","samsung SM-J500M","en","pt_BR"
"063ff46579e284183c225c67c2cee1b1","1472530319","US","kyocera C6530N","en","en_US"
"06b937c50c0116011db634983f891309","1472324520","AT","samsung SM-J500FN","de","de_AT"
"073aad91e156086691b7ba367d40c634","1472651937","FR","Sony E2303","fr","fr_FR"
"07f54d8dd3b1e703ea8ea0ce180ede44","1472584618","DE","samsung SM-G928F","de","de_DE"
"07ea51a9b8f67c31d79474235cd48c8f","1472291702","DE","HUAWEI PLK-L01","de","de_DE"
"09018525f3541a9cc7e7fdda80329d79","1472189703","DE","samsung SM-G920F","de","de_DE"
"0dba5d7a9b86664fb45b5202ff6c183b","1472483939","CA","Sony D6503","en","en_CA"
"094efa41bcd0150daed56ef69eec26ef","1472491859","DE","samsung SM-G925F","de","de_DE"
"0a411d027ec5db738dead26a105040d9","1472673358","FR","samsung SM-A700F","fr","fr_FR"
"09e1c805ab44335a157f928cd6764335","1472513457","GB","Lenovo Lenovo A5500-HV","en","ar_EG"
"746c0f2934ecab34f0b1f651b3dd6d4a","1472542617","DE","HTC HTC One","de","de_DE"
"67719c08b18d2ec98127b9e0e35f36df","1472526358","US","LGE VS876","en","en_US"
"c4c8b13942a719f49a3304a13bf6e5f4","1472361001","US","TCL 5054N","en","en_US"
"ccbb10b6930f23d18f5b970316073183","1472266983","US","samsung SM-T537V","en","en_US"
"0f31f78f476e3c76f8d9ac74c5ea5a66","1471724706","US","LGE LGMS550","en","en_US"
"10412473987322887","1470572879","DE","samsung GT-I9515","de","de_DE"
"12108203141698743","1471218469","FR","samsung SM-A500FU","fr","fr_FR"
"12136647902610540","1470408558","FR","unknown MID4X10","fr","fr_FR"
"13519815885198469","1470899909","FR","samsung GT-P3110","fr","fr_FR"
"16020294609183859","1471153389","US","SC-999BT SC-999BT","en","en_US"
"151049ec7e29479ede0720a9cf296900","1471812846","FR","samsung SM-A500FU","fr","fr_FR"
"18620437343261889","1471459418","US","TCL 5054N","en","en_US"
"20ef33cfcdd2b133c5d34cf210b38b81","1472594759","BR","Skyworth GT-7327","en","pt_BR"
"22991396438611184","1471327359","DE","samsung GT-I9301I","de","de_DE"
"23513724946809942","1471405012","US","HTC HTC6435LVW","en","en_US"
"24140067557250217","1471119658","RO","asus P021","en","ro_RO"
"33275641898316873","1471196242","FR","LENOVO Lenovo TB2-X30F","fr","fr_FR"
"33929645011596441","1471185303","DE","ZTE ZTE Blade L3","de","de_DE"
"34607645640197127","1470418652","FR","AUCHAN Q4T7IN","fr","fr_FR"
"37920554010883227","1471201662","US","LGE LGL62VL","en","en_US"
"48837039060931676","1471273089","GB","Sony E2303","en","en_GB"
"3a52d4765957f6e4cf2a420aec0c47e1","1472239860","US","HTC HTCD100LVWPP","en","en_US"
"45efe20800b80fc6917b93d84b36f3cd","1472478899","BR","samsung GT-I9300","en","pt_BR"
"3b851d3fe85cd0e49e9fad9566f87347","1471933086","US","samsung SM-G930R6","en","en_US"
"58759534023914654","1471157882","US","HTC HTCD100LVWPP","en","en_US"
"55503077287998654","1471281656","US","samsung SM-N900V","en","en_US"
"66634196542584049","1471332933","RO","E-Boda E-BodaIzzycommZ71","en","ro_RO"
"68188349808100587","1470935489","US","ZTE Z716BL","en","en_US"
"71613967245522077","1470593401","FR","samsung SM-G920F","fr","fr_FR"
"66421688706389015","1470778129","AU","TCL ALCATEL ONE TOUCH 9002A","en","en_AU"
"7097590492701927","1470675703","DE","samsung SM-T535","de","de_DE"
"ba92fd67183b4d2f20e51650431b981a","1472474399","ES","ZTE ZTE Blade L3","en","es_ES"
"69506102900593665","1470159439","DE","samsung SM-T110","de","de_DE"
"c413e86593d1d4eec1e15b9b4aa6c627","1472324940","US","samsung SM-N900T","en","en_US"
"c94e4ce6714e66819e62c24fda2a6614","1472396042","US","LGE LG-H631","en","en_US"
"719c4b6f0b058ed46106dd81f412eaae","1472318882","US","samsung SAMSUNG-SM-G890A","en","en_US"
"973919048402046","1470968869","AU","samsung SM-G800F","en","en_AU"
"cbb2fa6c790b4c70c6dc2afb1238b528","1471730826","US","LGE LGMS345","en","en_US"
"b4608e2d156eb55cbc3618b60b2a49ee","1471900446","DE","samsung SM-G920F","de","de_DE"
"cf9db865c57ff816900273b6fd42aa2a","1472045582","IT","samsung SM-T530","en","it_IT"
"d0ed81f8d5cc331b85f116d625991a46","1472305740","US","samsung SM-N920T","en","en_US"
"d1666c52b43192d555da978b7d25457b","1472104549","US","LGE VK810 4G","en","en_US"
"001efb490157099d001a23fa0a8e74fc","1472676600","DE","samsung SM-G900F","de","de_DE"
"006fc981adef94a5d765ab2962bc2fc1","1472347261","US","motorola XT1650","en","en_US"
"0126e995f4d24d845e6b675a88e97e03","1472601538","US","LGE LGMS345","en","en_US"
"00bff002442a6f0f4f4603941dadd34e","1472647497","US","LGE LG-D850","en","en_US"
"01b946ea699f94b3c8ba7ff094b118ba","1472317446","BR","motorola MotoG3","en","pt_BR"
"01ebe30b9f2a24ff43fa5fd9e3a1f515","1472237887","BR","motorola XT1069","en","pt_BR"
"0121afb321f1672435058be03b3d2d87","1472318465","US","samsung SM-G900P","en","en_US"
"01a9a5adcebe1151a7f665648699976a","1472552038","DE","samsung SM-G935F","de","de_DE"
"0259227ba590fb371a437bbbf7a326ba","1472221621","BR","Foxconn Tablet DL 3406","en","pt_BR"
"01e120828f8eb0b4b2a531e9d0d389a3","1472602619","BR","samsung SM-G531BT","en","pt_BR"
"02b54a80ef8459b34d5f119955fac011","1472687699","BR","LGE LG-H630","en","pt_BR"
"02e0e00d95b4d2aad729f96b3d63ffe9","1472198102","SE","Sony F3111","en","sv_SE"
"0503fea3769a9816912e380337f19995","1472426880","US","samsung SPH-L720T","en","en_US"
"04e33eea9dcab26fa3d35344cc1312ff","1472384340","BR","samsung SM-J500M","en","pt_BR"
"05f45c8d31dd850f86e31ebbf1e4408e","1472179382","US","TCL ALCATEL ONETOUCH 6045O","en","en_US"
"08e4587f1fa14bb46d2f1d6598e559e3","1472645637","BR","samsung SM-G531H","en","pt_BR"
"06b81f4bf0f7d3b7e53993c95e1d79be","1472490899","CA","samsung SM-G903W","en","en_CA"
"0944e71cd1aed0b8f1e45276793e4151","1472378100","NL","samsung SM-T113","en","nl_NL"
"09a4a8a2d178ab9ffc050f268bc6a30b","1472505118","FR","DOOGEE F5","fr","fr_FR"
"09b1625dc8c825d6427a05a4a67dddcc","1472675102","BR","samsung SM-G531H","en","pt_BR"
"05ed05b8bf69751b549d80bd0d4a5f59","1472170982","US","samsung SM-T813","en","en_US"
"0a85765dc21bf6c1616d5c7be79915ec","1472300282","IT","samsung GT-I9060I","en","it_IT"
"0a0ea4f488f5d1e2ca8f634279312c0c","1472214903","US","samsung SM-G550T1","en","en_US"
"074d94bce2b37dc8e85b4c0d7975f69a","1472256962","BR","motorola MotoE2","en","pt_BR"
"0906622a18a424185b9a2b0c37c785fb","1472449679","RO","Titanium Karbonn Titanium S8","en","ro_RO"
"0d191ef85ad392a6e3c7c8a2a685a639","1472518679","BR","Multilaser M7SQC.v1.3","en","pt_BR"
"0f23279379576f68b2381dd5e5c0ea06","1472525578","US","samsung SM-J700P","en","en_US"
"0a84db3e3628069cec706d896921bcdf","1472341620","CA","samsung SM-T230NU","fr","fr_CA"
"08cf9625b23aa53911018c78d9bd2535","1472193421","TR","samsung SM-T113","en","tr_TR"
"099d9e2344dce6adb5662c614d5104d4","1472383378","DE","samsung SM-G920F","de","de_DE"
"09ec7d9dc7bc09488693e231505b099c","1472244362","US","samsung SM-G920P","en","en_US"
